Inspection_ID,Establishment_ID,Name,Inspection_Date,Inspection_Type,Inspector_ID,Priority_Violations,Foundation_Violations,Core_Violations,Total_Corrected_Priority___Foun,In_Compliance,ObjectId
36722,4656,Detroit Edison Public School Academy,2016/10/11 00:00:00+00,Routine Inspection,130,1,0,0,,Yes,8446
34690,4960,El Parian Commissary,2016/10/11 00:00:00+00,Routine Inspection,128,0,1,5,,No,8447
36774,834,Hutchinson Learning Academy,2016/10/11 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,8448
37154,648,Ivanhoe Cafe ,2016/10/11 00:00:00+00,Routine Inspection,114,1,2,0,,Yes,8449
36802,1014,L. George's Restaurant Coney Island,2016/10/11 00:00:00+00,Routine Inspection,112,0,2,0,,Yes,8450
36807,830,Noble K-8 School,2016/10/11 00:00:00+00,Routine Inspection,112,0,1,0,,Yes,8451
36697,2597,Charles Wright Acad.of Arts and Sciences,2016/10/10 00:00:00+00,Routine Inspection,127,1,0,0,,Yes,8452
36892,4754,College Prep/New Paradigm,2016/10/25 00:00:00+00,Routine Inspection,129,0,1,1,,Yes,8453
37549,924,Keidan Special Education Center,2016/11/30 00:00:00+00,Routine Inspection,124,1,1,1,,Yes,8454
36707,1090,Green Dot Stables,2016/10/10 00:00:00+00,Routine Inspection,87,0,1,1,,Yes,8455
37203,355,Detroit Athletic Club,2016/11/17 00:00:00+00,Routine Inspection,130,1,0,4,,Yes,8456
37072,1003,T & J Coney Island,2016/11/10 00:00:00+00,Complaint,127,0,0,1,,Yes,8457
37272,688,Trumpp's,2016/11/10 00:00:00+00,Routine Inspection,127,0,1,1,,Yes,8458
36715,1462,Tubby's,2016/10/10 00:00:00+00,Routine Inspection,128,0,0,1,,Yes,8459
37146,3354,DSA Detroit School of Arts (9-12),2016/11/17 00:00:00+00,Routine Inspection,87,0,0,3,,Yes,8460
37273,1674,Nicky D's Coney Island,2016/11/30 00:00:00+00,Routine Inspection,130,3,3,4,,Yes,8461
36657,3381,Rono's Caribbean Paradise Restaurant,2016/10/04 00:00:00+00,Routine Inspection,129,2,3,2,,Yes,8462
37088,5133,Coaches Corner Bar & Grill,2016/11/02 00:00:00+00,Routine Inspection,124,3,7,2,,Yes,8463
36895,4440,Jimmie's Lounge,2016/10/25 00:00:00+00,Routine Inspection,87,0,0,3,,Yes,8464
37087,2656,Valley Foods,2016/11/10 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,8465
36719,4257,Ford Field- First Floor Concessions,2016/10/09 00:00:00+00,Routine Inspection,129,2,1,7,,Yes,8466
37204,351,Haydays/Four Winds Bar,2016/11/17 00:00:00+00,Routine Inspection,112,0,1,0,,Yes,8467
37283,4916,Republic Tavern,2016/11/30 00:00:00+00,Routine Inspection,124,2,2,1,,Yes,8468
36668,2727,Salvation Army,2016/10/04 00:00:00+00,Routine Inspection,87,0,1,1,,Yes,8469
37040,1164,Kwong Tung Inn,2016/11/02 00:00:00+00,Routine Inspection,126,2,3,2,,Yes,8470
36942,1095,Jons Coney Island,2016/10/25 00:00:00+00,Routine Inspection,126,1,1,1,,Yes,8471
37248,917,White Academy ,2016/11/10 00:00:00+00,Routine Inspection,126,0,0,1,,Yes,8472
36690,1992,Domino's Pizza,2016/10/07 00:00:00+00,Routine Inspection,87,0,1,0,,Yes,8473
37219,1413,Lady Louisa's Place,2016/11/17 00:00:00+00,Routine Inspection,127,1,3,5,,Yes,8474
37268,5126,Will Leather Goods Coffee Shop,2016/11/30 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,8475
36642,5155,Shopper's Lounge DBA Queens Bar,2016/10/04 00:00:00+00,Routine Inspection,121,1,3,0,,No,8476
37030,5150,Memories,2016/11/02 00:00:00+00,Routine Inspection,87,0,1,1,,Yes,8477
37054,352,Lon's Coney Island,2016/10/25 00:00:00+00,Routine Inspection,127,3,2,1,,Yes,8478
37085,4131,"Woodward Coney Restaurant, Inc.",2016/11/10 00:00:00+00,Routine Inspection,129,1,0,3,,Yes,8479
36742,4318,Nu Wave Fish & Chicken,2016/10/07 00:00:00+00,Routine Inspection,127,1,0,2,,Yes,8480
37177,3870,Subway #11819,2016/11/17 00:00:00+00,Routine Inspection,114,0,1,0,,Yes,8481
37257,5392,800 Parc,2016/11/29 00:00:00+00,Routine Inspection,129,7,3,5,,Yes,8482
36669,5243,Vergotes Poultry & Fish Inc.,2016/10/04 00:00:00+00,Routine Inspection,87,1,3,6,,Yes,8483
37075,5237,Metro Fish & Seafood LLC,2016/11/02 00:00:00+00,Routine Inspection,127,1,0,1,,Yes,8484
37155,2287,Lunchtime Neo LLC,2016/10/25 00:00:00+00,Routine Inspection,114,1,3,1,,Yes,8485
37082,766,Akbar's Coffee Shop,2016/11/09 00:00:00+00,Routine Inspection,130,0,2,3,,No,8486
36700,5373,Schaefer Fish Market LLC,2016/10/07 00:00:00+00,Routine Inspection,130,1,0,1,,Yes,8487
37206,4288,Yusef's Place 2,2016/11/17 00:00:00+00,Routine Inspection,112,0,1,2,,Yes,8488
37509,4023,Albano Coney Island/DBA Apollo,2016/11/29 00:00:00+00,Routine Inspection,127,3,1,1,,Yes,8489
36624,1068,Burger King,2016/10/03 00:00:00+00,Routine Inspection,87,0,0,4,,Yes,8490
37020,723,Motor City Soul Food,2016/11/02 00:00:00+00,Routine Inspection,130,1,0,2,,Yes,8491
36896,2646,McDonald's #25135,2016/10/25 00:00:00+00,Routine Inspection,87,1,0,0,,Yes,8492
37164,1799,"AVI Food Systems, Inc.",2016/11/09 00:00:00+00,Routine Inspection,114,2,3,2,,Yes,8493
36783,3586,Ascension St. John Market,2016/10/06 00:00:00+00,Routine Inspection,126,1,0,0,,Yes,8494
36686,964,Bouzouki Club,2016/10/06 00:00:00+00,Routine Inspection,121,0,4,1,,Yes,8495
36694,1237,Carver Elementary- Middle School,2016/10/06 00:00:00+00,Routine Inspection,112,0,1,0,,Yes,8496
36687,3475,Chelis Chili Bar,2016/10/06 00:00:00+00,Routine Inspection,121,1,5,3,,Yes,8497
36678,3907,D Town Fish & Soul Food,2016/10/06 00:00:00+00,Routine Inspection,127,1,4,2,,Yes,8498
36782,2419,Guild Coffee Bar- Central Hub,2016/10/06 00:00:00+00,Routine Inspection,126,0,1,0,,Yes,8499
36662,4204,Joe Louis Arena- Little Ceasars,2016/10/06 00:00:00+00,Routine Inspection,124,1,0,1,,Yes,8500
36691,5089,La Zacatecana,2016/10/06 00:00:00+00,Routine Inspection,124,5,2,2,,Yes,8501
36704,5309,Louisiana Creole Gumbo/Commissary,2016/10/06 00:00:00+00,Preopening/New,122,0,0,3,,Yes,8502
36680,2593,Moses Field School,2016/10/06 00:00:00+00,Routine Inspection,87,0,0,5,,Yes,8503
36684,4682,Niki's Lounge,2016/10/06 00:00:00+00,Routine Inspection,121,0,3,1,,Yes,8504
36683,1191,Niki's Pizzeria,2016/10/06 00:00:00+00,Routine Inspection,121,4,4,5,,No,8505
36752,1504,Omega Coney Island ,2016/10/06 00:00:00+00,Routine Inspection,127,2,0,0,,Yes,8506
36676,738,Roseland Bar & Grill,2016/10/06 00:00:00+00,Routine Inspection,127,2,1,2,,Yes,8507
36679,4233,St. Charles,2016/10/06 00:00:00+00,Routine Inspection,87,0,0,1,,Yes,8508
36786,1633,St. John Moross Market Cafe,2016/10/06 00:00:00+00,Routine Inspection,126,2,0,0,,Yes,8509
36692,5090,Subway,2016/10/06 00:00:00+00,Routine Inspection,124,1,0,0,,Yes,8510
36731,4614,University Prep Science & Math Elem,2016/10/06 00:00:00+00,Routine Inspection,114,0,1,2,,Yes,8511
37156,2153,White Castle #44,2016/10/06 00:00:00+00,Routine Inspection,114,2,1,4,,Yes,8512
36746,476,Bob's Pizza Palace Inc.,2016/10/05 00:00:00+00,Routine Inspection,127,2,1,0,,Yes,8513
36727,2778,Chen's China House INC,2016/10/05 00:00:00+00,Complaint,114,2,1,0,,Yes,8514
36850,1146,Church's Fried Chicken #855,2016/10/05 00:00:00+00,Routine Inspection,124,3,2,3,,Yes,8515
36660,4032,London Chop House,2016/10/05 00:00:00+00,Routine Inspection,129,3,1,5,,Yes,8516
36749,2722,Nu Wave Fish & Chicken,2016/10/05 00:00:00+00,Routine Inspection,127,0,2,2,,Yes,8517
36667,1675,Popeye's Chicken & Biscuits #5522,2016/10/05 00:00:00+00,Routine Inspection,124,1,2,4,,Yes,8518
36671,1616,River Breeze Dairy,2016/10/05 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,8519
36670,1559,Tai Hing Carry Out,2016/10/05 00:00:00+00,Complaint,87,0,0,2,,Yes,8520
36682,5132,Vertical Detroit,2016/10/05 00:00:00+00,Routine Inspection,121,2,3,1,,Yes,8521
36653,3622,24 Grille,2016/10/04 00:00:00+00,Routine Inspection,126,1,1,2,,Yes,8522
36635,1565,Brewery Park Deli,2016/10/04 00:00:00+00,Routine Inspection,121,0,1,2,,No,8523
36632,3481,Cecil Center--Matrix,2016/10/04 00:00:00+00,Routine Inspection,124,0,0,1,,Yes,8524
36634,431,Club Venus,2016/10/04 00:00:00+00,Routine Inspection,124,3,6,6,,Yes,8525
36637,4317,Colors,2016/10/04 00:00:00+00,Routine Inspection,121,1,1,2,,No,8526
36799,5281,Davison Fish N Seafood LLC,2016/10/04 00:00:00+00,Routine Inspection,126,0,2,2,,Yes,8527
36648,3831,Greektown Casino - High Limits,2016/10/04 00:00:00+00,Routine Inspection,130,0,1,1,,Yes,8528
36646,4478,Greektown Casino - Josephine's,2016/10/04 00:00:00+00,Routine Inspection,130,0,0,1,,Yes,8529
36674,3829,Greektown Casino - Monroe Market,2016/10/04 00:00:00+00,Routine Inspection,130,4,0,0,,Yes,8530
36673,4460,Greektown Casino - Prism,2016/10/04 00:00:00+00,Routine Inspection,130,1,1,1,,Yes,8531
36647,4324,Greektown Casino - Rock Bar,2016/10/04 00:00:00+00,Routine Inspection,130,1,0,0,,Yes,8532
36649,4645,Greektown Casino - Stack'd,2016/10/04 00:00:00+00,Routine Inspection,130,1,0,1,,Yes,8533
36638,5337,I Luv Cheese,2016/10/04 00:00:00+00,Routine Inspection,121,0,2,0,,No,8534
36636,538,Louisiana Creole Gumbo,2016/10/04 00:00:00+00,Routine Inspection,121,0,1,2,,Yes,8535
36651,4766,Marquette Elementary (Main Building),2016/10/04 00:00:00+00,Routine Inspection,126,0,0,1,,Yes,8536
36654,4044,Oriental Meat Market,2016/10/04 00:00:00+00,Routine Inspection,129,1,1,2,,Yes,8537
36643,4523,Chop Fresh Salad Co.,2016/10/03 00:00:00+00,Routine Inspection,130,0,2,0,,Yes,8538
36645,3244,Gourmet Deli,2016/10/03 00:00:00+00,Routine Inspection,130,1,1,2,,Yes,8539
36641,3636,Rice Bowl,2016/10/03 00:00:00+00,Routine Inspection,130,0,0,2,,Yes,8540
36650,5271,S & T Fresh Fish & Seafood 2 Inc.,2016/10/03 00:00:00+00,Routine Inspection,126,0,3,2,,Yes,8541
36618,219,"American Coney Island, Inc.",2016/09/30 00:00:00+00,Routine Inspection,127,1,0,0,,Yes,8542
36655,1597,Anchor Bar,2016/09/30 00:00:00+00,Routine Inspection,112,3,1,1,,Yes,8543
36611,4449,Carnival Fresh Mex,2016/09/30 00:00:00+00,Routine Inspection,124,1,0,3,,Yes,8544
36604,626,Detroit Edison Boat Club,2016/09/30 00:00:00+00,Routine Inspection,87,0,0,7,,Yes,8545
36610,4799,Drive Table Tennis Social Club,2016/09/30 00:00:00+00,Routine Inspection,124,1,1,3,,Yes,8546
36617,4954,Freshii ,2016/09/30 00:00:00+00,Routine Inspection,127,1,0,1,,Yes,8547
36603,4904,Gold Cash Gold,2016/09/30 00:00:00+00,Routine Inspection,87,0,1,2,,Yes,8548
36619,619,Lafayette Enterprises Inc,2016/09/30 00:00:00+00,Routine Inspection,127,1,1,0,,Yes,8549
36621,720,Lucy & Ethel's Diner,2016/09/30 00:00:00+00,Routine Inspection,112,0,2,0,,Yes,8550
36625,2655,TV Lounge,2016/09/30 00:00:00+00,Routine Inspection,112,3,3,3,,No,8551
36751,5196,Captain Jay's Fish & Chicken #113,2016/09/29 00:00:00+00,Routine Inspection,127,0,3,1,,No,8552
36601,371,Detroit #1 Coney Island,2016/09/29 00:00:00+00,Routine Inspection,129,3,2,6,,Yes,8553
36583,2268,High Noon Saloon,2016/09/29 00:00:00+00,Routine Inspection,87,1,0,2,,Yes,8554
36587,282,Marshalls Bar,2016/09/29 00:00:00+00,Routine Inspection,87,1,1,3,,Yes,8555
36598,3685,MGM Grand Casino- Palette,2016/09/29 00:00:00+00,Routine Inspection,121,0,0,3,,Yes,8556
36586,2466,Pizza Hut #26290,2016/09/29 00:00:00+00,Routine Inspection,87,0,2,5,,Yes,8557
36609,4168,Star Lite Bar & Grill,2016/09/29 00:00:00+00,Routine Inspection,127,0,2,1,,Yes,8558
36612,1305,Teenie's Deli Inc.,2016/09/29 00:00:00+00,Routine Inspection,127,1,3,0,,Yes,8559
36577,3444,Adams-Butzel Recreation Center,2016/09/28 00:00:00+00,Routine Inspection,129,0,0,1,,Yes,8560
36568,3402,Detroit Premier Academy Charter School,2016/09/28 00:00:00+00,Routine Inspection,112,0,1,0,,Yes,8561
36580,3163,Detroit Public Safety Academy,2016/09/28 00:00:00+00,Routine Inspection,87,0,1,1,,Yes,8562
36564,3583,Frank's Deli in the Buhl,2016/09/28 00:00:00+00,Routine Inspection,130,1,0,1,,Yes,8563
39287,4326,Hazel's Place,2016/09/28 00:00:00+00,Routine Inspection,128,1,1,0,,No,8564
36561,4017,Little Caesars Pizza,2016/09/28 00:00:00+00,Routine Inspection,87,1,0,1,,Yes,8565
36567,4337,MacKenzie PK-8,2016/09/28 00:00:00+00,Routine Inspection,112,0,0,1,,Yes,8566
36696,5363,McDonald's,2016/09/28 00:00:00+00,Routine Inspection,130,0,1,2,,Yes,8567
36557,3956,Motor City Kitchen,2016/09/28 00:00:00+00,Routine Inspection,124,1,3,2,,Yes,8568
36576,1179,Nicky D's Coney Island,2016/09/28 00:00:00+00,Routine Inspection,129,2,1,6,,Yes,8569
36563,3496,The Bean Bar,2016/09/28 00:00:00+00,Routine Inspection,130,0,1,1,,Yes,8570
36593,4461,Antietam,2016/09/27 00:00:00+00,Routine Inspection,121,0,2,1,,Yes,8571
36597,2669,Fish Express 1-Pizza Palace,2016/09/27 00:00:00+00,Routine Inspection,127,1,1,3,,No,8572
36592,4011,Five Guy's Burgers & Fries,2016/09/27 00:00:00+00,Routine Inspection,121,0,1,1,,No,8573
36693,1456,Grandy's Coney Island Restaurant,2016/09/27 00:00:00+00,Routine Inspection,124,2,3,3,,Yes,8574
36573,1913,Happy's Pizza #4,2016/09/27 00:00:00+00,Routine Inspection,129,2,2,10,,Yes,8575
36572,1895,L. George's Coney Island ,2016/09/27 00:00:00+00,Routine Inspection,130,6,2,4,,No,8576
36591,1089,Loco Bar & Grill,2016/09/27 00:00:00+00,Routine Inspection,121,1,4,7,,No,8577
36571,4169,Lynn's Fish & Chicken,2016/09/27 00:00:00+00,Routine Inspection,124,0,3,0,,Yes,8578
37152,4861,Ms. Ruth Catering,2016/09/27 00:00:00+00,Routine Inspection,114,1,1,4,,Yes,8579
36614,1003,T & J Coney Island,2016/09/27 00:00:00+00,Routine Inspection,127,2,0,2,,Yes,8580
36607,2078,Universal Coney Island,2016/09/27 00:00:00+00,Routine Inspection,127,3,4,3,,Yes,8581
37581,1562,Panda Chinese Restaurant,2016/10/25 00:00:00+00,Routine Inspection,127,1,0,0,,Yes,8582
37021,1647,China One,2016/10/24 00:00:00+00,Routine Inspection,127,0,1,3,,Yes,8583
36881,2002,East Bar-Detroit,2016/10/24 00:00:00+00,Routine Inspection,87,1,0,2,,Yes,8584
37023,2246,Happy's Pizza #5,2016/10/24 00:00:00+00,Routine Inspection,127,2,1,3,,Yes,8585
36921,924,Keidan Special Education Center,2016/10/24 00:00:00+00,Complaint,124,1,0,0,,Yes,8586
37092,2238,Subway #15573,2016/10/24 00:00:00+00,Routine Inspection,127,0,1,0,,Yes,8587
36893,4300,Sugar House,2016/10/24 00:00:00+00,Routine Inspection,87,1,0,4,,Yes,8588
36987,4392,The Bottom Line Coffee House,2016/10/24 00:00:00+00,Routine Inspection,114,1,3,1,,Yes,8589
36880,1701,Town Pump Tavern,2016/10/24 00:00:00+00,Routine Inspection,87,3,2,4,,Yes,8590
36874,4256,Ford Field- Corner Lounge,2016/10/23 00:00:00+00,Routine Inspection,122,2,2,6,,Yes,8591
37115,4255,Ford Field- Levy Rest. (Main Kitchen),2016/10/23 00:00:00+00,Routine Inspection,130,0,1,1,,Yes,8592
37713,4259,Ford Field- Third Floor Concessions,2016/10/23 00:00:00+00,Routine Inspection,130,3,1,6,,No,8593
36890,3807,Great Lakes Coffee Beanery,2016/10/21 00:00:00+00,Preopening/New,122,0,0,3,,Yes,8594
37073,676,J's Cafe LLC,2016/10/21 00:00:00+00,Routine Inspection,127,4,2,2,,Yes,8595
37525,764,Keynote Lounge,2016/10/21 00:00:00+00,Routine Inspection,126,0,4,3,,Yes,8596
37173,4943,Checkers Restaurant,2016/11/16 00:00:00+00,Routine Inspection,114,1,2,4,,Yes,8597
36858,5051,Seven Days Fish and Chicken Inc.,2016/10/21 00:00:00+00,Routine Inspection,130,4,0,0,,No,8598
36982,2808,College for Creative Studies,2016/10/20 00:00:00+00,Routine Inspection,114,0,0,2,,Yes,8599
36878,488,Deluxe Coney Island,2016/10/20 00:00:00+00,Routine Inspection,126,1,2,0,,Yes,8600
36868,1076,Franklin Wright Settlement,2016/10/20 00:00:00+00,Preopening/Other,87,0,0,1,,Yes,8601
36891,5162,Granite City Food & Brewery,2016/10/20 00:00:00+00,Routine Inspection,129,3,1,4,,Yes,8602
36879,5335,Great Lakes Fish & Chicken Market,2016/10/20 00:00:00+00,Routine Inspection,126,2,2,2,,Yes,8603
37276,2386,Kentucky Fried Chicken F428107,2016/10/20 00:00:00+00,Routine Inspection,127,1,0,1,,Yes,8604
36985,2126,Michigan Science Center/Edibles Rex,2016/10/20 00:00:00+00,Routine Inspection,114,2,0,0,,Yes,8605
37091,2366,Old Redford Academy Prep. High School,2016/10/20 00:00:00+00,Routine Inspection,127,1,1,0,,Yes,8606
36983,4091,University Prep Academy Middle School,2016/10/20 00:00:00+00,Routine Inspection,114,0,0,1,,Yes,8607
36844,1149,Church's Fried Chicken #863,2016/10/19 00:00:00+00,Routine Inspection,124,0,4,2,,Yes,8608
37064,1338,Columbo's Coney Island,2016/10/19 00:00:00+00,Routine Inspection,128,0,1,0,,Yes,8609
36856,4932,Dove Academy of Detroit,2016/10/19 00:00:00+00,Routine Inspection,126,1,0,0,,Yes,8610
37058,259,Duly's Coney Island,2016/10/19 00:00:00+00,Routine Inspection,128,0,1,0,,Yes,8611
36843,4124,Gateway Deli,2016/10/19 00:00:00+00,Routine Inspection,124,5,4,2,,Yes,8612
36848,4537,Govinda's at the Fisher Mansion,2016/10/19 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,8613
36867,654,Gratiot Grill Coney Island,2016/10/19 00:00:00+00,Routine Inspection,126,2,0,0,,Yes,8614
36837,1953,Main Street Grill and Coney Island,2016/10/19 00:00:00+00,Routine Inspection,121,2,8,6,,No,8615
36888,3696,MGM Grand Casino-Ignite,2016/10/19 00:00:00+00,Routine Inspection,129,1,0,2,,Yes,8616
36889,2637,The Fillmore Detroit (State Bar/Theatre),2016/10/19 00:00:00+00,Routine Inspection,129,1,2,1,,Yes,8617
36960,5198,Bigalora Wood Fired Cucina,2016/10/18 00:00:00+00,Routine Inspection,114,0,1,0,,Yes,8618
37009,4838,Bread Basket Deli,2016/10/18 00:00:00+00,Routine Inspection,127,1,0,1,,Yes,8619
36846,238,Bronx Bar,2016/10/18 00:00:00+00,Routine Inspection,87,0,1,4,,Yes,8620
36845,1731,Capuchin Kitchen,2016/10/18 00:00:00+00,Routine Inspection,87,0,1,5,,Yes,8621
36964,3899,College for Creative Studies,2016/10/18 00:00:00+00,Complaint,114,1,0,0,,Yes,8622
37006,1582,Communication and Media Arts School,2016/10/18 00:00:00+00,Routine Inspection,127,1,0,0,,Yes,8623
36961,5137,Detroit Burger Bar,2016/10/18 00:00:00+00,Routine Inspection,114,2,3,4,,Yes,8624
36963,5136,Estia Greek Street Food,2016/10/18 00:00:00+00,Routine Inspection,114,4,3,5,,Yes,8625
36853,3164,"Fisher Magnet Lower Academy (K-4,PK)",2016/10/18 00:00:00+00,Routine Inspection,126,0,1,1,,No,8626
37101,3598,Cass Technical High School,2016/11/09 00:00:00+00,Routine Inspection,124,1,1,2,,Yes,8627
37298,5188,Avenue Grill Plus,2016/11/29 00:00:00+00,Routine Inspection,127,2,1,1,,Yes,8628
36994,1161,Olympic Grill,2016/11/02 00:00:00+00,Routine Inspection,87,0,0,4,,Yes,8629
37124,913,Davison Elementary,2016/11/16 00:00:00+00,Routine Inspection,126,0,0,1,,Yes,8630
37297,5231,Detroit Fresh Fish & Seafood Co. Inc.,2016/11/16 00:00:00+00,Routine Inspection,127,1,2,1,,No,8631
37171,4296,Dr. Benjamin Carson HS of Sci & Med,2016/11/16 00:00:00+00,Routine Inspection,114,1,0,0,,Yes,8632
37127,1586,Hockey Town Cafe,2016/11/16 00:00:00+00,Routine Inspection,124,5,5,4,,Yes,8633
37140,1006,John Nichols Elementary,2016/11/16 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,8634
37141,682,Mr. Mapps Lounge,2016/11/16 00:00:00+00,Routine Inspection,87,0,0,4,,Yes,8635
37174,1722,New Center Gourmet,2016/11/16 00:00:00+00,Routine Inspection,114,2,1,0,,Yes,8636
37175,4748,New Center Grill,2016/11/16 00:00:00+00,Routine Inspection,114,3,3,3,,Yes,8637
37271,4490,Old Redford Community Development  LLC,2016/11/16 00:00:00+00,Routine Inspection,127,0,1,0,,Yes,8638
37293,3885,Ray's Pizza & Chicken,2016/11/16 00:00:00+00,Routine Inspection,127,0,1,2,,Yes,8639
37871,3179,Santorini,2016/11/16 00:00:00+00,Routine Inspection,95,4,5,5,,Yes,8640
37400,5057,Starbucks #25844 Greektown ,2016/11/16 00:00:00+00,Routine Inspection,95,2,0,1,,No,8641
37184,1392,Williams and Sons Ice Cream,2016/11/16 00:00:00+00,Routine Inspection,87,0,0,1,,Yes,8642
37114,5276,2941 Street Foods of Midtown,2016/11/15 00:00:00+00,Plan Review/Pre-Open,122,0,0,4,,Yes,8643
37205,505,Blue Star Lounge,2016/11/15 00:00:00+00,Routine Inspection,112,0,1,0,,No,8644
37137,2813,Bogartz Food and Spirits,2016/11/15 00:00:00+00,Routine Inspection,87,1,2,4,,Yes,8645
37200,2074,Church's Fried Chicken #976,2016/11/15 00:00:00+00,Routine Inspection,130,0,1,4,,Yes,8646
37214,519,Connie & Barbara Restaurant,2016/11/15 00:00:00+00,Routine Inspection,130,1,1,2,,Yes,8647
37230,3537,Fat Boyz Steak and Chicken,2016/11/15 00:00:00+00,Routine Inspection,127,2,2,2,,Yes,8648
37123,1502,Fish King Restaurant,2016/11/15 00:00:00+00,Routine Inspection,126,0,1,1,,No,8649
37186,2246,Happy's Pizza #5,2016/11/15 00:00:00+00,Complaint,127,0,0,1,,Yes,8650
37122,4128,Legacy Charter Academy,2016/11/15 00:00:00+00,Routine Inspection,126,0,0,1,,Yes,8651
37180,5039,Mikes Kabob Grille,2016/11/15 00:00:00+00,Routine Inspection,124,5,6,3,,No,8652
37126,1902,Nikki's Place & Lounge,2016/11/15 00:00:00+00,Routine Inspection,126,0,0,1,,Yes,8653
37198,2026,Palushaj's Olympia Coney Island,2016/11/15 00:00:00+00,Routine Inspection,130,0,1,4,,Yes,8654
37169,4092,University Prep Academy HS--Blue Bldg.,2016/11/15 00:00:00+00,Routine Inspection,114,0,0,2,,Yes,8655
37117,213,Woodward Academy,2016/11/15 00:00:00+00,Routine Inspection,129,0,0,1,,Yes,8656
37111,4667,Bert's on Broadway DBA Rockefellers,2016/11/14 00:00:00+00,Routine Inspection,129,0,2,3,,Yes,8657
37112,4146,CK Mediterranean Grille,2016/11/14 00:00:00+00,Routine Inspection,129,2,0,2,,Yes,8658
37102,1349,Mudgie's,2016/11/14 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,8659
37116,3269,Orchid Thai,2016/11/14 00:00:00+00,Routine Inspection,129,2,1,4,,Yes,8660
37100,3958,The District Bar and Grill,2016/11/14 00:00:00+00,Routine Inspection,124,1,1,1,,Yes,8661
